periode_data,kota_administrasi,kecamatan,kelurahan,rw,jumlah_terdampak_rw,jumlah_terdampak_rt,jumlah_terdampak_kk,jumlah_terdampak_jiwa,ketinggian_air,tanggal_kejadian,lama_genangan,jumlah_meninggal,jumlah_hilang,jumlah_luka_berat,jumlah_luka_ringan,jumlah_pengungsi_tertinggi,jumlah_tempat_pengungsian,nilai_kerugian
201702,"Jakarta Selatan",CILANDAK,"PONDOK LABU",2,0,0,0,"25 - 50 cm","24, 26",,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan","KEBAYORAN BARU",PETOGOGAN,2,0,0,0,"20 - 50 cm","12, 21 - 22, 24",,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan","KEBAYORAN LAMA",CIPULIR,1,0,0,0,"40 - 50 cm","16, 24 - 26",,0,0,0,0,16,0,0,0
201702,"Jakarta Selatan","KEBAYORAN LAMA","KEBAYORAN LAMA SELATAN",5,0,0,0,"10 - 20 cm","19, 25 - 26",,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan","KEBAYORAN LAMA","KEBAYORAN LAMA UTARA",1,0,0,0,"10 cm",24,,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan","KEBAYORAN LAMA","PONDOK PINANG",2,0,0,0,"80 cm",24,,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan","MAMPANG PRAPATAN",BANGKA,3,0,0,0,"30 - 50 cm","19, 21 - 22, 26",,1,0,0,0,0,0,0,0
201702,"Jakarta Selatan","MAMPANG PRAPATAN","KUNINGAN BARAT",2,0,0,0,"100 cm","21 - 22",,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan",PANCORAN,KALIBATA,5,0,0,0,"60 - 120 cm",21,,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan",PANCORAN,PENGADEGAN,2,0,30,120,"20 - 80 cm","16, 21 - 22",,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan",PANCORAN,RAWAJATI,1,0,0,0,"20 - 40 cm","12 - 13, 15 - 17, 25 - 26",,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan","PASAR MINGGU","CILANDAK TIMUR",2,0,0,0,"20 - 50 cm","12 - 13, 26",,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan","PASAR MINGGU","JATI PADANG",3,0,0,0,"10 - 20 cm","19, 21 - 22",,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan","PASAR MINGGU","PEJATEN BARAT",1,0,0,0,"10 - 20 cm",19,,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan","PASAR MINGGU","PEJATEN TIMUR",6,0,293,0,"40 - 150 cm","16, 19, 25 - 28",,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan",PESANGGRAHAN,ULUJAMI,2,0,0,0,"20 - 60 cm","24 - 26",,0,0,0,0,0,0,0,0
201702,"Jakarta Selatan",TEBET,"BUKIT DURI",3,0,700,2600,"30 - 160 cm","12 - 13, 15 - 16, 21 - 22",,0,0,0,0,145,0,0,0
201702,"Jakarta Selatan",TEBET,"KEBON BARU",1,0,300,700,"20 - 120 cm",16,,0,0,0,0,0,0,0,0
201702,"Jakarta Timur",CAKUNG,"CAKUNG TIMUR",1,0,0,0,"30 - 90 cm",19,,0,0,0,0,0,0,0,0
201702,"Jakarta Timur",CAKUNG,PENGGILINGAN,8,0,1200,2950,"50 - 100 cm","21 - 22",,0,0,0,0,1450,0,0,0
201702,"Jakarta Timur",CAKUNG,"PULO GEBANG",1,0,0,0,"10 - 30 cm",11,,0,0,0,0,0,0,0,0
201702,"Jakarta Timur",CAKUNG,"RAWA TERATE",3,0,0,0,"100 - 200 cm","19, 21 - 25",,0,0,0,0,800,0,0,0
201702,"Jakarta Timur",CIPAYUNG,CEGER,1,0,0,0,"50 - 70 cm",21,,0,0,0,0,0,0,0,0
201702,"Jakarta Timur",CIRACAS,CIBUBUR,4,0,0,0,"10 - 50 cm","15 - 16, 25 - 26",,0,0,0,0,0,0,0,0
201702,"Jakarta Timur",CIRACAS,RAMBUTAN,4,0,0,0,"10 - 30 cm","16, 19, 21 - 22",,0,0,0,0,0,0,0,0
201702,"Jakarta Timur","DUREN SAWIT",KLENDER,2,0,0,0,"60 - 100 cm",21,,0,0,0,0,0,0,0,0
201702,"Jakarta Timur","DUREN SAWIT","PONDOK BAMBU",2,0,0,0,"100 cm","21 - 22",,0,0,0,0,0,0,0,0
201702,"Jakarta Timur","DUREN SAWIT","PONDOK KELAPA",4,0,237,935,"50 - 150 cm","21 - 22",,0,0,0,0,10,0,0,0
201702,"Jakarta Timur",JATINEGARA,"BALI MESTER",1,0,0,0,"40 cm",15,,0,0,0,0,0,0,0,0
201702,"Jakarta Timur",JATINEGARA,"BIDARA CINA",7,0,0,0,"20 - 30 cm","12 - 13, 15 - 16, 21 - 22, 26 - 27",,1,0,0,0,0,0,0,0
201702,"Jakarta Timur",JATINEGARA,"CIPINANG MUARA",1,0,284,350,"250 cm","19 - 22",,0,0,0,0,500,0,0,0
201702,"Jakarta Timur",JATINEGARA,"KAMPUNG MELAYU",6,0,443,1678,"30 - 100 cm","11 - 17, 21 - 22, 25 - 28",,0,0,0,0,37,0,0,0
201702,"Jakarta Timur","KRAMAT JATI",CAWANG,5,22,1188,3896,"70 - 100 cm","12 - 13, 15 - 16, 21 - 22, 25 - 28",,0,0,0,0,550,0,0,0
201702,"Jakarta Timur","KRAMAT JATI",CILILITAN,4,0,0,0,"15 - 25 cm","15 - 16",,0,0,0,0,0,0,0,0
201702,"Jakarta Timur","KRAMAT JATI","KRAMAT JATI",2,0,0,0,"20 cm",21,,0,0,0,0,0,0,0,0
201702,"Jakarta Timur",MAKASAR,"CIPINANG MELAYU",9,0,908,2158,"50 - 200 cm","14, 16, 19 - 24, 26",,0,0,0,0,1727,0,0,0
201702,"Jakarta Timur",MAKASAR,"HALIM PERDANA KUSUMA",5,0,798,2550,"50 - 70 cm","19, 21 - 22",,0,0,0,0,133,0,0,0
201702,"Jakarta Timur",MAKASAR,"KEBON PALA",3,0,0,0,"10 - 50 cm","21 - 22",,0,0,0,0,0,0,0,0
201702,"Jakarta Timur",MAKASAR,MAKASAR,4,0,0,0,"40 - 47 cm","19, 21 - 22",,0,0,0,0,0,0,0,0
201702,"Jakarta Timur",MATRAMAN,"UTAN KAYU SELATAN",1,0,0,0,"30 - 40 cm","21 - 22",,0,0,0,0,0,0,0,0
201702,"Jakarta Timur","PASAR REBO",PEKAYON,4,0,0,0,"60 cm","21, 25 - 26",,0,0,0,0,0,0,0,0
201702,"Jakarta Timur","PULO GADUNG","KAYU PUTIH",1,0,0,0,"30 - 50 cm","21 - 22",,0,0,0,0,0,0,0,0
201702,"Jakarta Utara",CILINCING,CILINCING,1,0,0,0,"20 - 30 cm",17,,0,0,0,0,0,0,0,0
201702,"Jakarta Utara",CILINCING,"SEMPER BARAT",8,0,0,0,"20 - 30 cm",17,,0,0,0,0,0,0,0,0
201702,"Jakarta Utara",CILINCING,"SEMPER TIMUR",4,0,0,0,"15 - 20 cm","17, 19 - 21",,0,0,0,0,0,0,0,0
201702,"Jakarta Utara",CILINCING,SUKAPURA,1,0,0,0,"40 - 50 cm",21,,0,0,0,0,20,0,0,0
201702,"Jakarta Utara",KOJA,"TUGU SELATAN",3,0,0,0,"10 - 20 cm","16, 21 - 22",,1,0,0,0,0,0,0,0
201702,"Jakarta Utara",PENJARINGAN,PEJAGALAN,1,0,0,0,"30 cm",19,,0,0,0,0,0,0,0,0
201702,"Jakarta Utara",PENJARINGAN,PENJARINGAN,1,0,0,0,"30 - 40 cm","21 - 22",,0,0,0,0,0,0,0,0
201702,"Jakarta Utara","TANJUNG PRIOK","TANJUNG PRIUK",4,0,0,0,"30 cm",17,,0,0,0,0,0,0,0,0
201704,"Jakarta Barat",CENGKARENG,"RAWA BUAYA","RW 01, 02, 04",3,0,0,0,"20 - 25 cm",11-Dec,0,0,0,0,0,0,0,0
201704,"Jakarta Barat","KEBON JERUK","KEDOYA SELATAN","RW 02",1,0,0,0,"30 - 60 cm",11-Dec,0,0,0,0,0,0,0,0
201704,"Jakarta Barat",KEMBANGAN,"KEMBANGAN UTARA","RW 01",1,0,15,96,"20 - 70 cm",27,0,0,0,0,20,0,0,0
201704,"Jakarta Selatan",CILANDAK,"CIPETE SELATAN","RW 01, 03, 07",3,0,0,0,"70 - 80 cm",11-Dec,0,0,0,0,475,0,0,0
201704,"Jakarta Selatan",CILANDAK,"PONDOK LABU","RW 01, 03, 07, 010",4,0,0,0,"80 - 100 cm","3 - 5, 11 - 12",0,0,0,0,0,0,0,0
201704,"Jakarta Selatan","KEBAYORAN BARU","CIPETE UTARA","RW 02, 06",2,0,0,0,"50 - 60 cm","11 - 12, 26",0,0,0,0,0,0,0,0
201704,"Jakarta Selatan","KEBAYORAN BARU",PETOGOGAN,"RW 01, 02, 03",3,0,0,0,"70 cm","10 - 12, 26 - 27",0,0,0,0,0,0,0,0
201704,"Jakarta Selatan","KEBAYORAN LAMA",CIPULIR,"RW 07, 010",2,0,0,0,"20 - 50 cm","4 - 5, 11 - 12",0,0,0,0,0,0,0,0
201704,"Jakarta Selatan","MAMPANG PRAPATAN",BANGKA,"RW 01, 02, 03, 04",4,0,0,0,"30 - 60 cm","11 - 12, 26",0,0,0,0,0,0,0,0
201704,"Jakarta Selatan",PANCORAN,RAWAJATI,"RW 07",1,0,0,0,"30 - 50 cm","11, 14, 22 - 23",0,0,0,0,0,0,0,0
201704,"Jakarta Selatan","PASAR MINGGU","CILANDAK TIMUR","RW 01, 03, 04",3,0,350,1200,"30 - 100 cm","11 - 12, 26",0,0,0,0,16,1,0,0
201704,"Jakarta Selatan","PASAR MINGGU","PEJATEN TIMUR","RW 05, 06, 07, 08",4,0,10,0,"60 cm","14, 20",0,0,0,0,30,1,0,0
201704,"Jakarta Selatan","PASAR MINGGU",RAGUNAN,"RW 01, 03, 05, 08, 09",5,0,0,0,"50 - 60 cm",11-Dec,0,0,0,0,0,0,0,0
201704,"Jakarta Selatan",PESANGGRAHAN,ULUJAMI,"RW 01",1,0,0,0,"15 - 40 cm",11-Dec,0,0,0,0,0,0,0,0
201704,"Jakarta Selatan","SETIA BUDI","KARET SEMANGGI","RW 04",1,0,0,0,"30 - 60 cm",11-Dec,0,0,0,0,0,0,0,0
201704,"Jakarta Selatan",TEBET,"KEBON BARU","RW 010",1,0,0,0,"20 cm",14,0,0,0,0,0,0,0,0
201704,"Jakarta Selatan",TEBET,"BUKIT DURI","RW 010",1,0,0,0,"10 - 40 cm",11,0,0,0,0,0,0,0,0
201704,"Jakarta Timur",CAKUNG,"CAKUNG TIMUR","RW 05, 09",2,0,0,0,"30 - 45 cm",01-Feb,0,0,0,0,0,0,0,0
201704,"Jakarta Timur",CAKUNG,"PULO GEBANG","RW 05, 06",2,0,0,0,"40 - 60 cm","1 - 2, 18 - 19",0,0,0,0,0,0,0,0
201704,"Jakarta Timur",CIRACAS,CIBUBUR,"RW 02, 03, 010, 012",4,0,0,0,"30 - 80 cm","1 - 2, 19",0,0,0,0,0,0,0,0
201704,"Jakarta Timur",CIRACAS,"KELAPA DUA WETAN","RW 02",1,0,0,0,"10 - 30 cm","22 - 23",0,0,0,0,0,0,0,0
201704,"Jakarta Timur",CIRACAS,RAMBUTAN,"RW 02, 03, 05, 06",4,0,0,0,"25 - 80 cm",01-Feb,0,0,0,0,0,0,0,0
201704,"Jakarta Timur","DUREN SAWIT","PONDOK BAMBU","RW 04",1,0,0,0,"10 - 30 cm",11-Dec,0,0,0,0,0,0,0,0
201704,"Jakarta Timur",JATINEGARA,"BIDARA CINA","RW 05, 07, 011",3,0,0,0,"20 - 40 cm","14, 20",0,0,0,0,0,0,0,0
201704,"Jakarta Timur",JATINEGARA,"CIPINANG MUARA","RW 013",1,0,0,0,"30 - 40 cm",01-Feb,0,0,0,0,0,0,0,0
201704,"Jakarta Timur",JATINEGARA,"KAMPUNG MELAYU","RW 04, 05, 07, 08",4,0,246,835,"40 - 100 cm","10 - 11, 14, 20, 22 - 23",0,0,0,0,0,0,0,0
201704,"Jakarta Timur","KRAMAT JATI",CAWANG,"RW 01, 02, 03, 05, 08",5,0,0,0,"50 - 120 cm","14, 20",0,0,0,0,0,0,0,0
201704,"Jakarta Timur","KRAMAT JATI",CILILITAN,"RW 05, 06, 07",3,0,0,0,"20 - 50 cm","14, 20",0,0,0,0,0,0,0,0
201704,"Jakarta Timur",MAKASAR,"CIPINANG MELAYU","RW 03, 04",2,0,0,0,"70 - 200 cm","1 - 2, 11 - 13, 19 - 20, 22 - 23",0,0,0,0,212,4,0,0
201704,"Jakarta Timur",MAKASAR,"KEBON PALA","RW 09, 010",2,0,0,0,"10 - 20 cm",Dec-13,0,0,0,0,0,0,0,0
201704,"Jakarta Timur",MAKASAR,MAKASAR,"RW 05",1,0,0,0,"20 - 30 cm","22 - 23",0,0,0,0,0,0,0,0
201704,"Jakarta Timur","PASAR REBO",KALISARI,"RW 03",1,0,0,0,"10 - 50 cm","22 - 23",0,0,0,0,0,0,0,0
201704,"Jakarta Timur","PASAR REBO",PEKAYON,"RW 04, 07",2,0,0,0,"50 - 80 cm",01-Feb,0,0,0,0,0,0,0,0
201706,"Jakarta Selatan","PASAR MINGGU","PEJATEN TIMUR","RW. 06, 07, 08, 10",4,6,22,0,"10 - 40 cm","6 Juni 2017",0,0,0,0,0,0,0,0
201706,"Jakarta Selatan",TEBET,"KEBON BARU","RW. 10",1,2,0,0,"10 cm","6 Juni 2017",0,0,0,0,0,0,0,0
201706,"Jakarta Timur",JATINEGARA,"BIDARA CINA","RW. 05, 11",2,8,0,0,"10 - 15 cm","6 Juni 2017",0,0,0,0,0,0,0,0
201706,"Jakarta Timur",JATINEGARA,"KAMPUNG MELAYU","RW. 04, 05, 07, 08",4,27,251,856,"10 - 110 cm","6 Juni 2017",0,0,0,0,0,0,0,0
201706,"Jakarta Timur","KRAMAT JATI",CAWANG,"RW. 01, 02, 03, 05, 08, 12",6,28,1136,3691,"10 - 60 cm","6 Juni 2017",0,0,0,0,0,0,0,0
201707,"Jakarta Selatan","PASAR MINGGU","PEJATEN TIMUR","RW.  07, 08,",2,3,45,0,"10 - 50 cm","10 Juli 2017",0,0,0,0,0,0,0,0
201707,"Jakarta Selatan","KEBAYORAN LAMA","PONDOK PINANG","RW. 05",1,2,0,0,"05 - 10 cm","23 Juli 2017                                                                        (1 Hari)",0,0,0,0,0,0,0,0
201707,"Jakarta Timur",JATINEGARA,"BIDARA CINA","RW. 07, 11",2,7,0,0,"10 - 20 cm","10 Juli 2017",0,0,0,0,0,0,0,0
201707,"Jakarta Timur",JATINEGARA,"KAMPUNG MELAYU","RW. 04, 05, 07, 08",4,21,206,705,"5 - 50 cm","10, 28, 29 Juli 2017",0,0,0,0,0,0,0,0
201707,"Jakarta Timur","KRAMAT JATI",CAWANG,"RW. 01, 02, 03, 05,",4,17,0,0,"10 - 80 cm","10 Juli 2017",0,0,0,0,0,0,0,0
201707,"Jakarta Timur",MAKASSAR,"CIPINANG MELAYU","RW 03, 04",2,10,0,0,"10 - 30 cm","10 Juli 2017",0,0,0,0,0,0,0,0
201707,"Jakarta Timur",CIRACAS,CIBUBUR,"RW 03, 10, 12",3,8,0,0,"10 - 50 cm","29 Juli 2017                                                                         (1 Hari)",0,0,0,0,0,0,0,0
201707,"Jakarta Timur",CIRACAS,CIRACAS,"RW 03, 04, 05, 06",4,7,0,0,"20 - 30 cm","29 Juli 2017                                                                         (1 Hari)",0,0,0,0,0,0,0,0
201708,"Jakarta Barat",KEC.KEMBANGAN,"KEL. KEMBANGAN SELATAN","RW. 09",1,2,0,0,"15 cm",tgl.10,0,0,0,0,0,0,0,0
201708,"Jakarta Selatan","KEC.KEBAYORAN LAMA","KEL. CIPULIR","RW. 10",1,1,0,0,"20 s/d 50 cm",tgl.10,0,0,0,0,0,0,0,0
201708,"Jakarta Selatan","KEC.KEBAYORAN LAMA","KEL. PONDOK PINANG","RW 05, 08",2,3,0,0,"10 s/d 40 cm",tgl.10,0,0,0,0,0,0,0,0
201708,"Jakarta Selatan",KEC.CILANDAK,"KEL. PONDOK LABU","RW. 01, 03, 07, 10",4,8,0,0,"10 s/d 80 cm",tgl.10,0,0,0,0,0,0,0,0
201708,"Jakarta Selatan","KEC.KEBAYORAN BARU","KEL. PETOGOGAN","RW. 02, 03",2,22,0,0,"10 s/d 20 cm",tgl.10,0,0,0,0,0,0,0,0
201708,"Jakarta Timur","KEC. CIRACAS","KEL. RAMBUTAN","RW. 03, 04, 06",3,6,0,0,"20 s/d 30 cm",tgl.10,0,0,0,0,0,0,0,0
201709,"Jakarta Selatan","KEC.KEBAYORAN BARU","KEL. PETOGOGAN","RW. 02, 03",2,22,0,0,"10 s/d 50 cm",tgl.27,0,0,0,0,0,0,0,0
